|002215527_01_000596_1_[L uomo delinquente studiato in rapporto alla antropologia  alla medicina legale  ed alle discipline carcerarie     con incisioni ]_1884.jpg| Decorations
|000585767_0_000151_1_Through Egypt  Palestine and Syria_1884.jpg| Decorations
|003958589_02_000072_1_Les Chroniqueurs de l Histoire de France depuis les origines jusqu au XVIe sie c_1884.jpg| Seals
|000915082_0_000033_1_Des deutschen Kronprinzen Reise nach Spanien und Rom  Journalistische Reiseskizzen     Mit Zeichnungen von Hermann Lu ders_1884.jpg| Miniatures
|001593571_03_000009_2_The Love that he passed by  a tale of Santana City_1884.jpg| Miniatures
|000082783_0_000657_5_History of Chicago from the earliest period to the present time  [With illustrations ] vol  1_1884.jpg| Text
|000082783_0_000113_1_History of Chicago from the earliest period to the present time  [With illustrations ] vol  1_1884.jpg| Text
|000700887_02_000136_2_From Convent to Altar  [A novel ]_1884.jpg| Miniatures
|000965414_0_000127_1_La Perse  Ge ographie  histoire  m urs  gouvernement  Orne  de     gravures_1885.jpg| Architecture
|003184166_0_000029_1_Eine Orientreise vom Jahre 1881     illustrirt     von F  von Pausinger_1885.jpg| Animals
|001203024_02_000526_1_The Church Heraldry of Norfolk  a description of all coats of arms on brasses  m_1885.jpg| Seals
|001091611_0_000016_1_Part I  Fourth edition_1885.jpg| Maps
|003222432_01_000146_1_Histoire de Saint Bonnet le Chateau     Ouvrage publie  en collaboration par deux pre tres du dioce se de Lyon [James Condamin and Franc ois Langlois]_1885.jpg| Decorations
|002174469_0_000064_2_Seventh Annual issue_1885.jpg| Miniatures
|001169479_0_000272_1_[Loch Etive and the Sons of Uisnach  [By R  A  Smith ] With illustrations ]_1885.jpg| Objects
|002001167_0_000466_1_[Nach Ecuador  Reisebilder     Zweite  vermehrte Auflage  Mit     Holzschnitten  etc ]_1885.jpg| Diagrams
|002113126_0_000186_2_Allan Stuart  A novel_1885.jpg| Miniatures
|000860471_01_000334_1_The Complete Works in Verse and Prose of Samuel Daniel  Edited  with memorial in_1885.jpg| Miniatures
|002956697_02_000438_1_Perley s Reminiscences of sixty years in the national metropolis     Illustrated_1886.jpg| Text
|002956697_02_000170_1_Perley s Reminiscences of sixty years in the national metropolis     Illustrated_1886.jpg| Text
|000221584_0_000068_1_County Down Guide and Directory  including the borough of Newry  etc  [With a map ]_1886.jpg| Seals
|002514026_01_000141_2_Lady Valeria  A novel_1886.jpg| Text
|003924752_0_000131_1_Holderness and Hullshire Historic Gleanings  a portfolio of pictures  poetry and prose_1886.jpg| Animals
|000003728_0_000392_1_Blue Jackets of 1812  A history of the naval battles of the second war with Grea_1887.jpg| Objects
|000668210_0_000151_1_[The Ancient Cities of the New World  Being travels and explorations in Mexico a_1887.jpg| Nature
|001675210_0_000116_1_Viertausend Meilen unter Sturmsegeln auf     Yacht  Aldegonda      Mit     Illus_1887.jpg| Maps
|003317886_0_000022_1_Christmas in the Olden Time  [From Marmion Introduction to Canto VI ] Illustrate_1887.jpg| Text
|002706360_01_000599_1_[Cassell s Illustrated History of the War between France and Germany  1870 1871 _1887.jpg| Text
|001263093_0_000091_3_Geographie Ge ne rale     Avec index  etc_1887.jpg| Landscape
|001629230_0_000278_1_Congleton  past and present  A history of this old Cheshire Town_1887.jpg| Miniatures
|000495549_03_000080_1_Our Earth and its Story  a popular treatise on physical geography  Edited by R  Brown  With     coloured plates and maps  etc_1887.jpg| Animals
|000495549_01_000388_1_Our Earth and its Story  a popular treatise on physical geography  Edited by R  Brown  With     coloured plates and maps  etc_1887.jpg| Objects
|003122535_02_000100_2_A False Position  [A novel ]_1887.jpg| Miniatures
|000003728_0_000185_2_Blue Jackets of 1812  A history of the naval battles of the second war with Great Britain  to which is prefixed an account of the French War of 1798     With illustrations by W  C  Jackson and H  W  McVickar_1887.jpg| Miniatures
|001364893_0_000404_1_His Heritage  [A novel ]_1888.jpg| Objects
|000883132_0_000339_1_Modern Science in Bible Lands     With maps and illustrations_1888.jpg| Maps
|003478878_0_000257_1_The Boy Travellers on the Congo  Adventures of two youths in a journey with H  M_1888.jpg| Animals
|002020023_0_000812_1_Von der Ostsee bis zum Nordcap  Eine Wanderung durch Da nemark  Schweden und Nor_1888.jpg| Animals
|002056156_0_000286_1_Les Co tes de la France     De Cherbourg a  Saint Nazaire par la plage  etc_1888.jpg| Animals
|003500074_0_000111_1_Around the World on a Bicycle     From Teheran to Yokohama  With     illustratio_1888.jpg| Animals
|003500074_0_000058_1_Around the World on a Bicycle     From Teheran to Yokohama  With     illustratio_1888.jpg| Animals
|001644666_0_000055_1_Premiers voyages au pays des glaces  Par Charles Baye [or rather  translated by _1888.jpg| Animals
|002020023_0_000039_1_Von der Ostsee bis zum Nordcap  Eine Wanderung durch Da nemark  Schweden und Nor_1888.jpg| Animals
|001425348_0_000056_1_Days and Nights in the Desert  With     illustrations_1888.jpg| Animals
|002284060_0_000361_1_Blandt Menneske dere  Fire aars Reise i Australien_1888.jpg| Animals
|001644666_0_000165_1_Premiers voyages au pays des glaces  Par Charles Baye [or rather  translated by _1888.jpg| Animals
|001846217_0_000201_1_The Unknown Horn of Africa  An exploration from Berbera to the Leopard river    _1888.jpg| Animals
|001349500_0_000349_1_Palestine  historical and descriptive  or the home of God s People     Illustrat_1888.jpg| Animals
|003863326_0_000188_1_The Sportsman s Paradise  or  the Lake Lands of Canada     With illustrations by_1888.jpg| Animals
|001425348_0_000225_1_Days and Nights in the Desert  With     illustrations_1888.jpg| Animals
|000041042_0_000171_1_Crociera del Corsaro alle Azzorre  [With maps and illustrations ]_1888.jpg| Animals
|001001163_0_000293_1_The Illustrated History of England     Comprising also a summary of the history _1888.jpg| People
|001055152_0_000190_1_The complete poetical works of George Eliot  Family edition  Fully illustrated w_1888.jpg| Text
|001687517_0_000265_1_Among the Forest Trees  or  how the Bushman family got their homes  Being a book of facts and incidents of pioneer life in Upper Canada  arranged in the form of a story_1888.jpg| Decorations
|003968141_03_000036_1_The Story of Charles Strange  A novel_1888.jpg| Decorations
|001372872_03_000134_2_A Lion amongst the Ladies  A novel_1888.jpg| Miniatures
|002491229_0_000109_1_Hopelessly Irish  some chapters from the domestic history of a respectable Irish family_1888.jpg| Decorations
|003798470_01_000270_1_The Records of the Woolwich District_1888.jpg| Seals
|002747008_0_000033_2_Introductory Text book of Geology  Twelfth and enlarged edition  Revised and in great part rewritten by C  Lapworth_1888.jpg| Diagrams
|000685457_0_000039_1_Childhood Valley  The favourite songs of childhood  with new pictures in color b_1889.jpg| Animals
|001244409_02_000028_1_The History of the Parish of Rochdale in the county of Lancaster_1889.jpg| Architecture
|001480630_0_000831_1_L Alsace  le pays et ses habitants     Ouvrage contenant 386 gravures et 17 cart_1889.jpg| Animals
|002280260_0_000189_2_Deutsche Kaiser und Ko nige in Strassburg  Bla tter aus der Geschichte der Westmark des Reichs  [With plates ]_1889.jpg| Text
|002660942_0_000015_1_Memories of the Months  [In verse ]     With illustrations by the author_1889.jpg| Seals
|001047044_0_000211_1_Behind the Bungalow  [ Papers published in the  Times  of India  ] By Eha  With forty two illustrations  etc_1889.jpg| Diagrams
|000448776_0_000059_1_The Old Coaching Days in Yorkshire     Illustrated by the author_1889.jpg| Animals
|001913883_03_000038_1_Dr  Wilh  Junker s Reisen in Afrika 1875 1886  Nach seinen Tagebu chern unter der Mitwirkung von R  Buchta herausgegeben von dem Reisenden     Mit     Original Illustrationen  etc_1889.jpg| Objects
|001831862_0_000340_1_La France Illustre e  ge ographie ge ne rale     Par F  J_1889.jpg| Animals
|001423178_0_000913_1_The Student s Geography     With     maps  etc_1890.jpg| Maps
|000044627_25_000614_1_The Aldine  O er Land and Sea   Library_1890.jpg| Text
|002251621_0_000153_1_[Modern London  the World s Metropolis  An epitome of results  Business Men and _1890.jpg| Objects
|002706356_02_000607_1_[Cassell s Illustrated History of the Russo Turkish War  etc ]_1890.jpg| Text
|001823658_0_000016_1_The Stent Book and Acts of the Balliary of Islay 1718 1843  [Edited by Lucy Rams_1890.jpg| Text
|000735818_0_000165_1_Redeeming the Republic  The third period of the War of the Rebellion in the year 1864     Illustrated_1890.jpg| Maps
|003881686_03_000886_1_Weltgeschichte     Dritte verbesserte Auflage   Fortgesetzt von Dr  Richard V  Kralik  Bd  23  etc  _1890.jpg| Text
|003662755_0_000436_1_U S  An Index to the United States of America  etc_1890.jpg| Seals
|002156310_02_000130_1_Her Heart s Desire  [A novel ]_1890.jpg| Decorations
|001269510_0_000045_1_Le vieux Lyon qui s en va  Quartier Gro le e  Texte et eaux fortes par Forest Fleury_1890.jpg| Seals
|001466992_0_000262_1_A Diplomat s Diary  [A novel ]_1890.jpg| Text
|000305730_0_000092_1_[The World s Inhabitants  or  Mankind  animals   plants     With     illustrations  etc ]_1890.jpg| People
|003274905_0_000053_1_Nervi und seine Umgebungen  Ein Handbuch fu r Gesunde und Kranke     Der botanische Theil  Einblick in die Vegetation von Nervi  von V  Fayod  etc_1890.jpg| Objects
|003226156_0_000016_1_La Seine a  travers Paris  Illustre e de     dessins     et de     compositions en couleurs par G  Fraipont_1890.jpg| Nature
|000263675_0_000011_1_Le Pays des Pharaons  [With illustrations ]_1890.jpg| Seals
|003414639_03_000026_1_The Riddle of Lawrence Haviland  A novel_1890.jpg| Decorations
|000002921_0_000309_1_                                                           etc_1890.jpg| People
|001235829_0_000262_2_Norman Reid  M  A  [A tale ]_1890.jpg| Miniatures
|001930912_0_000218_2_The Witness Box  or  the murder of Mr  A  B  C   [A novel ] Seventh thousand  _1890.jpg| Objects
|001720046_0_000815_1_Von der Capstadt ins Land der Maschukulumbe  Reisen im su dlichen Afrika in den Jahren 1883 1887     Mit 205 Original Holzschnitten  etc_1890.jpg| Animals
|002212569_0_000631_3_Orient Line Guide     Fourth edition  revised  with maps and plans  Edited    by W  J  L_1890.jpg| Objects
|000915783_03_000048_1_A Daughter of the Pyramids_1890.jpg| Nature
|003694128_0_000152_1_Picnic  an illustrated guide to Ilfracombe and North Devon  with notes on Lynmouth  Clovelly  Lundy  etc_1890.jpg| Miniatures
|000078740_0_000357_1_Handbook to the Highland Railway     Season 1890  Ninth edition [of the work by G  and P  Anderson]  Revised and enlarged  By P  J  Anderson_1890.jpg| Objects
|004001624_0_000103_1_A Winter Tour in South Africa  etc_1890.jpg| Decorations
|000490292_01_000181_1_Alas  A novel_1890.jpg| Decorations
|001423178_0_000088_1_The Student s Geography     With     maps  etc_1890.jpg| Diagrams
|000760395_0_000120_1_Histoire de Saint Chamond et de la seigneurie de Jarez depuis les temps les plus recule s jusqu a  nos jours_1890.jpg| Diagrams
|000263675_0_000358_1_Le Pays des Pharaons  [With illustrations ]_1890.jpg| Decorations
|001823010_0_000021_1_Prisoners of War and Military Prisons  Personal narratives     With a general ac_1890.jpg| People
|002035443_0_000270_1_Gems and Precious Stones of North America  A popular description of their occurr_1890.jpg| Decorations
|001465074_0_000009_1_Budapest to rte nete     Ma sodik olcso  e s ke pekkel diszitett kiada s_1890.jpg| Miniatures
|001432464_01_000115_1_The Emancipated  A novel_1890.jpg| Decorations
|000928320_0_000050_1_Expedic a o portugueza ao Muatia nvua  Ethnographia e historia tradicional dos povos da Lunda     Edic a o illustrada por H  Casanova  [With plates and maps ]_1890.jpg| People
|002306933_0_000189_1_Bennachie_1890.jpg| Objects
|002802701_0_000067_1_The Annals of the Parish of Swainswick  etc_1890.jpg| Decorations
|001769127_0_000507_1_Hungary  [A guide book  By several authors ] With     illustrations  etc_1890.jpg| Nature
|000129019_01_000135_1_Social England under the Regency     With     illustrations_1890.jpg| Decorations
|001882443_0_000003_1_Sir John of Lenahall  [In verse ]_1890.jpg| Decorations
|001671636_01_000162_1_Mexico  Land und Leute  Reisen auf neuen Wegen durch das Aztekenland       Mit     Abbildungen  und einer Generalkarte Mexicos_1890.jpg| People
|002515403_0_000179_1_Un Viaggio a Ni as     Illustrato da     incisioni     e     carte geografiche  etc_1890.jpg| Objects
|000446325_0_000306_1_Musings in Maoriland     [In verse ] With an historical sketch by Sir Robert Stout and preface by Sir George Grey  Illustrated  etc_1890.jpg| Miniatures
|000854137_0_000056_1_The Cruise of the Royal Mail Steamer Dunottar Castle round Scotland on her trial trip_1890.jpg| Nature
|000760395_0_000735_2_Histoire de Saint Chamond et de la seigneurie de Jarez depuis les temps les plus recule s jusqu a  nos jours_1890.jpg| Architecture
|001461218_0_000047_2_Nilfahrt  Mit     Illustrationen     von R  Mainella_1890.jpg| Animals
|000566643_0_000084_1_Des Batignolles au Bosphore_1890.jpg| People
|002367083_01_000046_2_One Another s Burdens  [A novel ]_1890.jpg| Miniatures
|003848687_0_000064_1_[Ely Cathedral ] Ward and Lock s Illustrated Historical Handbook to Ely Cathedral  With notices of its monastic buildings  etc_1890.jpg| Objects
|001235829_0_000231_1_Norman Reid  M  A  [A tale ]_1890.jpg| Nature
|001769127_0_000530_1_Hungary  [A guide book  By several authors ] With     illustrations  etc_1890.jpg| Landscape
|001421224_0_000011_1_Songs of a Savoyard  [Lyrics from the operas by W  S  Gilbert  performed at the Savoy Theatre ]     Illustrated by the author_1890.jpg| People
|002326471_0_000053_1_The Story of Johnstown     Illustrated  etc_1890.jpg| Maps
|000566643_0_000345_1_Des Batignolles au Bosphore_1890.jpg| People
|000566643_0_000154_1_Des Batignolles au Bosphore_1890.jpg| People
|002398924_02_000105_1_An Australian girl  [By C  Martin ]_1890.jpg| Nature
|000928320_0_000229_1_Expedic a o portugueza ao Muatia nvua  Ethnographia e historia tradicional dos povos da Lunda     Edic a o illustrada por H  Casanova  [With plates and maps ]_1890.jpg| People
|001423178_0_000270_1_The Student s Geography     With     maps  etc_1890.jpg| Maps
|000078740_0_000014_1_Handbook to the Highland Railway     Season 1890  Ninth edition [of the work by G  and P  Anderson]  Revised and enlarged  By P  J  Anderson_1890.jpg| Objects
|002557392_0_000070_1_A Visit to the Transvaal  Barberton  Johannesberg and back     With a map_1890.jpg| Seals
|000715475_0_000014_1_The Austral Edition of the Selected Works of Marcus Clarke  together with a biography and monograph of the deceased author  compiled and edited by Hamilton Mackinnon  [With portraits ]_1890.jpg| Decorations
|001435121_0_000008_2_The Union Steamship Co  s edition of Glanville s Guide to South Africa  includin_1890.jpg| People
|000409958_0_000186_1_Ablon sur Seine  Recherches historiques     Eaux fortes de     P  Gillard  etc_1890.jpg| Decorations
|000044627_11_000275_2_The Aldine  O er Land and Sea   Library_1890.jpg| People
|003694128_0_000080_1_Picnic  an illustrated guide to Ilfracombe and North Devon  with notes on Lynmouth  Clovelly  Lundy  etc_1890.jpg| Decorations
|002480628_0_000035_1_Venetia anticha   Officj e Regimenti che si fa  pel Maggior Consiglio si in Venetia come in mar e  terra ferma e per tutto el suo Stado e Prima   [Compiled by F  Miari ]_1890.jpg| Decorations
|003692744_0_000231_1_Winning her Way  or  Left in Difficulties  [A tale ]_1890.jpg| Nature
|004006209_0_000585_1_Kongo Fahrten  [In verse ] Von Z    _1890.jpg| Decorations
|001423178_0_000586_1_The Student s Geography     With     maps  etc_1890.jpg| Maps
|003844992_0_000077_1_In Tennyson Land  Being a brief account of the home and early surroundings of the Poet Laureate     With twelve plates_1890.jpg| Decorations
|001214492_0_000174_2_In Fellowship  or  the possibilities of influence  [A story ] By the author of  Brotherhood  _1890.jpg| Miniatures
|001680261_0_000178_1_Notes by the Way  or  what I saw in my rambles_1890.jpg| Seals
|001493781_0_000089_1_Where to spend a Half Holiday  One hundred and eighty pleasant walks around Bradford     Illustrated_1890.jpg| Architecture
|000044627_40_000344_1_The Aldine  O er Land and Sea   Library_1890.jpg| Objects
|002367083_01_000045_1_One Another s Burdens  [A novel ]_1890.jpg| Decorations
|002706356_01_000162_1_[Cassell s Illustrated History of the Russo Turkish War  etc ]_1890.jpg| People
|000886231_0_000110_1_Betrayed by a Shadow  [A novel ]_1890.jpg| Decorations
|002400049_0_000018_1_ Under the Gum Tree   Australian  Bush  Stories     Edited by Mrs  H  P  M   Seventh thousand  _1890.jpg| Nature
|003984874_0_000129_1_Tossed About  or  Through strange adventures to fortune_1890.jpg| Decorations
|000879217_0_000005_1_ For so Little   The story of a crime_1890.jpg| Seals
|000928320_0_000398_1_Expedic a o portugueza ao Muatia nvua  Ethnographia e historia tradicional dos povos da Lunda     Edic a o illustrada por H  Casanova  [With plates and maps ]_1890.jpg| People
|001604445_0_000160_1_[Memorable London Houses  a handy guide  with     anecdotes and a reference plan     With     original illustrations from drawings made     by G  N  Martin ]_1890.jpg| Architecture
|001269510_0_000012_1_Le vieux Lyon qui s en va  Quartier Gro le e  Texte et eaux fortes par Forest Fleury_1890.jpg| Architecture
|003471490_0_000260_2_Exiles of Fortune  A tale of a far north land_1890.jpg| Miniatures
|001748058_0_000187_2_The Metallurgy of Steel  Vol  1_1890.jpg| Diagrams
|001461218_0_000285_1_Nilfahrt  Mit     Illustrationen     von R  Mainella_1890.jpg| Objects
|001913884_02_000039_1_Travels in Africa during the years 1875 1878  1879 1883 1882 1886      Translated from the German by A  H  Keane     Illustrated_1890.jpg| Objects
|002069462_0_000021_1_Ballads of the Brave  Poems of chivalry     courage and constancy     Selected and arranged by F  L      With notes_1890.jpg| Decorations
|001215667_0_000165_1_A Fluttered Dovecote  [A novel ]     With illustrations by Gordon Browne_1890.jpg| People
|003761400_0_000583_1_La Sainte Russie  la cour  l arme e     et le peuple  Ouvrage contenant     chromolithographies et     gravures  etc_1890.jpg| People
|001954648_0_000024_1_Rollica Reed  [A tale ]     Illustrated  etc_1890.jpg| Nature
|003478854_0_000987_1_Stanley in Afrika s donkere wildernissen  etc  [Translated from  In Darkest Afrika  by H  Tiedeman ]_1890.jpg| Maps
|001461218_0_000117_12_Nilfahrt  Mit     Illustrationen     von R  Mainella_1890.jpg| Objects
|002302126_0_000012_1_New Monkland Parish  its history  industries  and people     With numerous portraits and prints from photographs_1890.jpg| Decorations
|000760395_0_000125_1_Histoire de Saint Chamond et de la seigneurie de Jarez depuis les temps les plus recule s jusqu a  nos jours_1890.jpg| Seals
|001604445_0_000129_1_[Memorable London Houses  a handy guide  with     anecdotes and a reference plan     With     original illustrations from drawings made     by G  N  Martin ]_1890.jpg| Architecture
|001493782_0_000066_1_Where to spend a Half Holiday  Pleasant walks around Bingley  Baildon     With a notice of Bradford  etc_1890.jpg| Nature
|000605981_02_000122_1_Lover or Friend _1890.jpg| Decorations
|001461218_0_000148_4_Nilfahrt  Mit     Illustrationen     von R  Mainella_1890.jpg| Objects
|003478856_02_000307_2_Im dunkelsten Afrika     Aus dem Englischen von H  von Wobeser  etc_1890.jpg| Maps
|003274905_0_000030_1_Nervi und seine Umgebungen  Ein Handbuch fu r Gesunde und Kranke     Der botanische Theil  Einblick in die Vegetation von Nervi  von V  Fayod  etc_1890.jpg| Decorations
|001006245_0_000391_1_A Social Departure  how Orthodocia and I went round the world by ourselves     With     illustrations  etc  [Reprinted from  The Lady s Pictorial  ]_1890.jpg| Miniatures
|002527933_0_000009_1_Des Andes au Para  E quateur  Pe rou  Amazone     Dessins de G  Profit_1890.jpg| Seals
|000091145_0_000099_1_Voices of the Wind  stories and allegories_1890.jpg| Landscape
|000928320_0_000598_1_Expedic a o portugueza ao Muatia nvua  Ethnographia e historia tradicional dos povos da Lunda     Edic a o illustrada por H  Casanova  [With plates and maps ]_1890.jpg| Animals
|000210133_0_000081_1_The City of Dundee illustrated  containing reminiscences and remarks     relatin_1890.jpg| Animals
|002251621_0_000163_2_[Modern London  the World s Metropolis  An epitome of results  Business Men and Commercial Interests  Wealth and Growth  etc ]_1890.jpg| Objects
|000615204_0_000142_1_Del Atla ntico al Paci fico y un Argentino en Europa  Cartas de viaje  etc_1890.jpg| Decorations
|002466713_01_000153_1_Suspense_1890.jpg | Decorations
|002302126_0_000431_4_New Monkland Parish  its history  industries  and people     With numerous portraits and prints from photographs_1890.jpg| People
|002256592_0_000365_1_Histoire de la ville d Issoire_1890.jpg| Decorations
|003897867_0_000036_2_Where to buy at Weston super Mare  An illustrated local trades  review  By the Editor of the  Agents  Guide      with illustrations of the West of England_1890.jpg| Objects
|001423178_0_000381_1_The Student s Geography     With     maps  etc_1890.jpg| Maps
|000554690_0_000017_1_Zig zag Journeys in the British Isles     Fully illustrated_1890.jpg| Miniatures
|002441148_0_000228_1_Just a Love Story     Illustrated_1890.jpg| Decorations
|003220952_0_000266_1_Notizie storiche di Broni     con cenni relativi ai dintorni e particolarmente ai comuni di Stradella e di Barbianello_1890.jpg| Decorations
|001461218_0_000139_1_Nilfahrt  Mit     Illustrationen     von R  Mainella_1890.jpg| Decorations
|003848648_0_000040_1_[Carlisle Cathedral ] Ward and Lock s Illustrated Historical Handbook to Carlisle Cathedral  etc_1890.jpg| Landscape
|003499688_0_000469_1_The Universal Mining Code for the use of mining companies  mining engineers     The Code words specially selected to comply with the Telegraph Convention rules  by G  Ager_1890.jpg| Diagrams
|001820534_0_000024_1_A Class Book of Geography      for intermediate and senior pupils_1890.jpg| Diagrams
|000760395_0_000639_1_Histoire de Saint Chamond et de la seigneurie de Jarez depuis les temps les plus recule s jusqu a  nos jours_1890.jpg| Landscape
|003478859_0_000920_1_Nell Africa tenebrosa     Traduzione     di A  Massoni  etc_1890.jpg| Maps
|000566643_0_000250_1_Des Batignolles au Bosphore_1890.jpg| People
|000566643_0_000055_1_Des Batignolles au Bosphore_1890.jpg| People
|001765434_0_000012_1_The Gentleman who vanished  A psychological phantasy_1890.jpg| People
|001864717_0_000032_1_Der Schwarzwald     Mit Illustrationen von W  Hasemann  etc_1890.jpg| Decorations
|001493781_0_000166_1_Where to spend a Half Holiday  One hundred and eighty pleasant walks around Bradford     Illustrated_1890.jpg| People
|000446325_0_000171_1_Musings in Maoriland     [In verse ] With an historical sketch by Sir Robert Stout and preface by Sir George Grey  Illustrated  etc_1890.jpg| Seals
|002530019_0_000256_1_Camp and Studio  [With illustrations by the author ]_1890.jpg| People
|000210133_0_000139_2_The City of Dundee illustrated  containing reminiscences and remarks     relatin_1890.jpg| Miniatures
|000928320_0_000798_1_Expedic a o portugueza ao Muatia nvua  Ethnographia e historia tradicional dos povos da Lunda     Edic a o illustrada por H  Casanova  [With plates and maps ]_1890.jpg| People
|000760395_0_000760_1_Histoire de Saint Chamond et de la seigneurie de Jarez depuis les temps les plus recule s jusqu a  nos jours_1890.jpg| Landscape
|000715475_0_000246_1_The Austral Edition of the Selected Works of Marcus Clarke  together with a biography and monograph of the deceased author  compiled and edited by Hamilton Mackinnon  [With portraits ]_1890.jpg| Decorations
|000889791_0_000073_1_[Sarah Deck s Victory  By the author of  Somebody and Nobody  [i e  Mary Louisa Searle]  etc ]_1890.jpg| Decorations
|000928319_05_000330_1_Expedic a o portugueza ao Muatia nvua  Descripc a o da viagem a  Mussumba do Muatia nvua     Edic a o illustrada por H  Casanova  [With plates  including portraits and maps ] vol  1 3_1890.jpg| Objects
|003756325_0_000271_1_Au pays de Notre Seigneur  Etudes et impressions d un pe lerin_1890.jpg| Nature
|003471490_0_000287_1_Exiles of Fortune  A tale of a far north land_1890.jpg| Decorations
|000854137_0_000094_2_The Cruise of the Royal Mail Steamer Dunottar Castle round Scotland on her trial trip_1890.jpg| Landscape
|000225578_0_000370_1_Picturesque Dunedin     With a short historical account of the city     Edited by A  Bathgate  With illustrations_1890.jpg| Objects
|003848654_0_000054_1_[Chichester Cathedral ] Ward and Lock s Illustrated Historical Handbook to Chichester Cathedral  etc_1890.jpg| Landscape
|001493781_0_000061_1_Where to spend a Half Holiday  One hundred and eighty pleasant walks around Bradford     Illustrated_1890.jpg| Miniatures
|001683847_0_000112_1_Guide to McBryde s River and Sea Trips from Plymouth     With     map and illustrations  First edition_1890.jpg| Seals
|003652261_0_000190_1_Through David s Realm     With     illustrations by the author_1890.jpg| Landscape
|001421224_0_000088_1_Songs of a Savoyard  [Lyrics from the operas by W  S  Gilbert  performed at the Savoy Theatre ]     Illustrated by the author_1890.jpg| People
|003678808_01_000267_1_Madame Leroux  [A novel ]_1890.jpg| Decorations
|001026231_0_000306_1_The History of the Ancient Parish of Sandbach  Co  Chester  including the two Chapelries of Holmes Chapel and Goostrey  etc_1890.jpg| Miniatures
|000913820_0_000007_1_The Uncollected Writings of Thomas De Quincey  With a preface and annotations by James Hogg_1890.jpg| Seals
|000033323_0_000135_1_Guide to North of Ireland  Giant s Causeway and Belfast  with history of Belfast_1890.jpg| Landscape
|002515403_0_000661_2_Un Viaggio a Ni as     Illustrato da     incisioni     e     carte geografiche  etc_1890.jpg| Objects
|001215667_0_000134_1_A Fluttered Dovecote  [A novel ]     With illustrations by Gordon Browne_1890.jpg| People
|001214492_0_000387_1_In Fellowship  or  the possibilities of influence  [A story ] By the author of  Brotherhood  _1890.jpg| Decorations
|002212569_0_000044_4_Orient Line Guide     Fourth edition  revised  with maps and plans  Edited    by W  J  L_1890.jpg| Landscape
|000566643_0_000021_1_Des Batignolles au Bosphore_1890.jpg| People
|004001624_0_000089_1_A Winter Tour in South Africa  etc_1890.jpg| Nature
|002400049_0_000059_1_ Under the Gum Tree   Australian  Bush  Stories     Edited by Mrs  H  P  M   Seventh thousand  _1890.jpg| Objects
|001606235_01_000102_1_Two English Girls  [A novel ]_1890.jpg| Decorations
|001215667_0_000274_1_A Fluttered Dovecote  [A novel ]     With illustrations by Gordon Browne_1890.jpg| People
|003848766_0_000048_1_[Norwich Cathedral ] Ward and Lock s Illustrated Historical Handbook to Norwich Cathedral  etc_1890.jpg| Architecture
|001267912_0_000164_1_Miss Blake of Monkshalton  [A novel ]_1890.jpg| Decorations
|000044627_09_000343_1_The Aldine  O er Land and Sea   Library_1890.jpg| Nature
|001461218_0_000187_3_Nilfahrt  Mit     Illustrationen     von R  Mainella_1890.jpg| Objects
|000599740_0_000067_1_Cape Town of To Day  First  third  fourth  issue_1890.jpg| Architecture
|000044627_29_000142_1_The Aldine  O er Land and Sea   Library_1890.jpg| Diagrams
|000497993_0_000021_1_The Story of Hollingborne  its church and its clergy  with ten illustrations_1890.jpg| Miniatures
|002687714_0_000183_1_[Travels in Mexico and Life among the Mexicans     With 190 illustrations  etc ]_1890.jpg| Animals
|003652261_0_000306_1_Through David s Realm     With     illustrations by the author_1890.jpg| Nature
|002687714_0_000530_1_[Travels in Mexico and Life among the Mexicans     With 190 illustrations  etc ]_1890.jpg| Nature
|001471233_0_000221_1_Hebrew Captives of the Kings of Assyria  [A novel ]_1890.jpg| Miniatures
|000599740_0_000019_1_Cape Town of To Day  First  third  fourth  issue_1890.jpg| Objects
|002565335_0_000081_1_Didsbury  sketches  reminiscences  and legends     With illustrations_1890.jpg| Animals
|001573521_0_000496_2_A thousand miles on an elephant in the Shan States  [With maps and illustrations ]_1890.jpg| Nature
|000928320_0_000065_1_Expedic a o portugueza ao Muatia nvua  Ethnographia e historia tradicional dos povos da Lunda     Edic a o illustrada por H  Casanova  [With plates and maps ]_1890.jpg| Animals
|001954648_0_000076_1_Rollica Reed  [A tale ]     Illustrated  etc_1890.jpg| Decorations
|003984874_0_000013_1_Tossed About  or  Through strange adventures to fortune_1890.jpg| Decorations
|000928319_04_000280_1_Expedic a o portugueza ao Muatia nvua  Descripc a o da viagem a  Mussumba do Muatia nvua     Edic a o illustrada por H  Casanova  [With plates  including portraits and maps ] vol  1 3_1890.jpg| People
|003692744_0_000043_1_Winning her Way  or  Left in Difficulties  [A tale ]_1890.jpg| Nature
|001699034_0_000025_1_Elrad the Hic  A romance of the Sea of Galilee_1890.jpg| Decorations
|004014489_0_000316_1_Callvucura  y la dinasti a de los Piedra     2a  edicio n_1890.jpg| Decorations
|003499810_0_000010_1_Personal Recollections of Minnesota and its people  and early history of Minneapolis     With biographical memoranda and letters to Col  J  H  Stevens  selected by M  Robinson_1890.jpg| Objects
|001977179_0_000015_1_The Way to Victory  the life story of a brave boy  Edited by J  W  K_1890.jpg| Decorations
